manufacturer,manufacturerLabel,country,countryLabel,headquarters,headquartersLabel,inception,foundingYear
http://www.wikidata.org/entity/Q2286392,Silva-Coroner,,,http://www.wikidata.org/entity/Q90,Париж,1927-01-01T00:00:00Z,1927
http://www.wikidata.org/entity/Q17017630,Silver Hawk,http://www.wikidata.org/entity/Q145,Великобритания,http://www.wikidata.org/entity/Q1006990,Cobham,1920-01-01T00:00:00Z,1920
http://www.wikidata.org/entity/Q2106182,Silver Prince,http://www.wikidata.org/entity/Q145,Великобритания,,,,
http://www.wikidata.org/entity/Q7517463,Simca do Brasil,,,http://www.wikidata.org/entity/Q155,Бразилия,1958-01-01T00:00:00Z,1958
http://www.wikidata.org/entity/Q2406344,Simms,http://www.wikidata.org/entity/Q145,Великобритания,,,,
http://www.wikidata.org/entity/Q115712889,Simon Pralavorio,http://www.wikidata.org/entity/Q142,Франция,,,1923-01-01T00:00:00Z,1923
http://www.wikidata.org/entity/Q1986317,Simoncelli,http://www.wikidata.org/entity/Q38,Италия,,,,
http://www.wikidata.org/entity/Q2328554,Simonini,http://www.wikidata.org/entity/Q38,Италия,http://www.wikidata.org/entity/Q100060,Маранелло,1970-01-01T00:00:00Z,1970
http://www.wikidata.org/entity/Q1808225,Simonon,http://www.wikidata.org/entity/Q31,Бельгия,,,,
http://www.wikidata.org/entity/Q2675989,Simplex,http://www.wikidata.org/entity/Q145,Великобритания,,,,
http://www.wikidata.org/entity/Q1897902,Simplex,http://www.wikidata.org/entity/Q55,Нидерланды,http://www.wikidata.org/entity/Q727,Амстердам,1887-01-01T00:00:00Z,1887
http://www.wikidata.org/entity/Q61742232,Simplex Automobile Company,,,,,,
http://www.wikidata.org/entity/Q2622971,Simplex Manufacturing Corporation,http://www.wikidata.org/entity/Q30,США,,,1935-01-01T00:00:00Z,1935
http://www.wikidata.org/entity/Q2288342,Simplicia,,,http://www.wikidata.org/entity/Q90,Париж,1909-01-01T00:00:00Z,1909
http://www.wikidata.org/entity/Q7520967,Simplo,http://www.wikidata.org/entity/Q30,США,,,,
http://www.wikidata.org/entity/Q942098,Simson MS 50 Sperber,http://www.wikidata.org/entity/Q183,Германия,,,,
http://www.wikidata.org/entity/Q2325979,Simson MSA 50 Spatz,http://www.wikidata.org/entity/Q183,Германия,,,,
http://www.wikidata.org/entity/Q2288485,Simson S50,http://www.wikidata.org/entity/Q183,Германия,,,,
http://www.wikidata.org/entity/Q182684,Simson SL1,http://www.wikidata.org/entity/Q183,Германия,,,,
http://www.wikidata.org/entity/Q2254105,Simson SR 1,http://www.wikidata.org/entity/Q183,Германия,,,,
http://www.wikidata.org/entity/Q603065,Simson SR50,http://www.wikidata.org/entity/Q183,Германия,,,,
http://www.wikidata.org/entity/Q5370855,Simson SRA 50 Star,http://www.wikidata.org/entity/Q183,Германия,,,,
http://www.wikidata.org/entity/Q11949819,Simó motorcycles,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q1492,Барселона,1925-01-01T00:00:00Z,1925
http://www.wikidata.org/entity/Q134443437,Sincerity Holding Group,http://www.wikidata.org/entity/Q148,Китай,http://www.wikidata.org/entity/Q199422,Наньша,2003-06-01T00:00:00Z,2003
http://www.wikidata.org/entity/Q15905955,Sinclair Motor Works,,,http://www.wikidata.org/entity/Q84,Лондон,1899-01-01T00:00:00Z,1899
http://www.wikidata.org/entity/Q132542810,Sinclair-Scott Company,,,http://www.wikidata.org/entity/Q5092,Балтимор,,
http://www.wikidata.org/entity/Q2001596,Singer Motors,http://www.wikidata.org/entity/Q145,Великобритания,http://www.wikidata.org/entity/Q6225,Ковентри,1875-01-01T00:00:00Z,1875
http://www.wikidata.org/entity/Q7523837,Single Center,http://www.wikidata.org/entity/Q30,США,,,,
http://www.wikidata.org/entity/Q99535383,Sinogold,http://www.wikidata.org/entity/Q148,Китай,http://www.wikidata.org/entity/Q198370,Цзыбо,,
http://www.wikidata.org/entity/Q7525581,Sipani,,,http://www.wikidata.org/entity/Q1355,Бангалор,1970-01-01T00:00:00Z,1970
http://www.wikidata.org/entity/Q7525581,Sipani,,,http://www.wikidata.org/entity/Q1355,Бангалор,1973-01-01T00:00:00Z,1973
http://www.wikidata.org/entity/Q11949888,Siroko,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q1492,Барселона,1978-01-01T00:00:00Z,1978
http://www.wikidata.org/entity/Q5066988,Sirrah,http://www.wikidata.org/entity/Q145,Великобритания,,,,
http://www.wikidata.org/entity/Q786420,Sizaire Frères,http://www.wikidata.org/entity/Q142,Франция,http://www.wikidata.org/entity/Q166640,Леваллуа-Перре,1920-01-01T00:00:00Z,1920
http://www.wikidata.org/entity/Q15623102,Sizaire-Berwick,,,http://www.wikidata.org/entity/Q189715,Курбевуа,1913-01-01T00:00:00Z,1913
http://www.wikidata.org/entity/Q953700,Sizaire-Naudin,http://www.wikidata.org/entity/Q142,Франция,http://www.wikidata.org/entity/Q90,Париж,1903-06-01T00:00:00Z,1903
http://www.wikidata.org/entity/Q7534562,Skene,http://www.wikidata.org/entity/Q30,США,,,,
http://www.wikidata.org/entity/Q7535924,Skirrow,,,,,,
http://www.wikidata.org/entity/Q25383813,Skopak,,,,,,
http://www.wikidata.org/entity/Q2293302,Sky Team,,,http://www.wikidata.org/entity/Q8646,Гонконг,1999-01-01T00:00:00Z,1999
http://www.wikidata.org/entity/Q22672033,Skyspeed,http://www.wikidata.org/entity/Q145,Великобритания,,,1969-01-01T00:00:00Z,1969
http://www.wikidata.org/entity/Q2293556,Slaby-Beringer,http://www.wikidata.org/entity/Q183,Германия,http://www.wikidata.org/entity/Q64,Берлин,1919-01-01T00:00:00Z,1919
http://www.wikidata.org/entity/Q2869670,Slade-JAP,http://www.wikidata.org/entity/Q145,Великобритания,,,,
http://www.wikidata.org/entity/Q2619742,Slaney,http://www.wikidata.org/entity/Q145,Великобритания,,,,
http://www.wikidata.org/entity/Q4920276,Slinger,http://www.wikidata.org/entity/Q145,Великобритания,,,,
http://www.wikidata.org/entity/Q20486411,SlovBus,,,,,,
http://www.wikidata.org/entity/Q107533828,Smart Headquarter Böblingen,http://www.wikidata.org/entity/Q183,Германия,,,,
http://www.wikidata.org/entity/Q2295173,Smiles vehicles,http://www.wikidata.org/entity/Q183,Германия,http://www.wikidata.org/entity/Q980,Бавария,1995-01-01T00:00:00Z,1995
http://www.wikidata.org/entity/Q7545069,Smith Automobile Company,http://www.wikidata.org/entity/Q30,США,,,,
http://www.wikidata.org/entity/Q61826719,Smith Automobile and Machine Company,,,,,,
http://www.wikidata.org/entity/Q1720353,Smith Electric Vehicles,http://www.wikidata.org/entity/Q30,США,http://www.wikidata.org/entity/Q41819,Канзас-Сити,1920-01-01T00:00:00Z,1920
http://www.wikidata.org/entity/Q1720353,Smith Electric Vehicles,http://www.wikidata.org/entity/Q145,Великобритания,http://www.wikidata.org/entity/Q41819,Канзас-Сити,1920-01-01T00:00:00Z,1920
http://www.wikidata.org/entity/Q41436551,Smith and Mabley,,,http://www.wikidata.org/entity/Q60,Нью-Йорк,1900-01-01T00:00:00Z,1900
http://www.wikidata.org/entity/Q1645368,Snowberger,,,,,,
http://www.wikidata.org/entity/Q1252296,Soar Automotive,,,http://www.wikidata.org/entity/Q43407,Шаньдун,1990-01-01T00:00:00Z,1990
http://www.wikidata.org/entity/Q1252296,Soar Automotive,,,http://www.wikidata.org/entity/Q43407,Шаньдун,1991-01-01T00:00:00Z,1991
http://www.wikidata.org/entity/Q1571800,Società Automobili Brevetti Angelino,,,http://www.wikidata.org/entity/Q490,Милан,1925-01-01T00:00:00Z,1925
http://www.wikidata.org/entity/Q2296937,Società Faccioli Ferro Rampone,,,http://www.wikidata.org/entity/Q495,Турин,1902-01-01T00:00:00Z,1902
http://www.wikidata.org/entity/Q1723641,Società Italiana Automobili Milano,,,http://www.wikidata.org/entity/Q490,Милан,1921-01-01T00:00:00Z,1921
http://www.wikidata.org/entity/Q2296953,Società Italiana Vetture Elettriche Turrinelli & C.,,,http://www.wikidata.org/entity/Q490,Милан,1899-01-01T00:00:00Z,1899
http://www.wikidata.org/entity/Q1747209,Società Milanese dell’Industria Meccanica,,,http://www.wikidata.org/entity/Q490,Милан,1906-01-01T00:00:00Z,1906
http://www.wikidata.org/entity/Q177846,Società Torinese Automobili Elettrici,http://www.wikidata.org/entity/Q38,Италия,,,1905-01-01T00:00:00Z,1905
http://www.wikidata.org/entity/Q1475941,Società Torinese Automobili Rapid,http://www.wikidata.org/entity/Q38,Италия,http://www.wikidata.org/entity/Q495,Турин,1904-01-01T00:00:00Z,1904
http://www.wikidata.org/entity/Q2296966,Società per la Trazione Elettrica,,,http://www.wikidata.org/entity/Q490,Милан,1905-01-01T00:00:00Z,1905
http://www.wikidata.org/entity/Q787684,Societé Générale des Voitures Automobiles Otto,,,http://www.wikidata.org/entity/Q90,Париж,1900-01-01T00:00:00Z,1900
http://www.wikidata.org/entity/Q15847862,"Société Bournhonet, Lerefait",http://www.wikidata.org/entity/Q142,Франция,http://www.wikidata.org/entity/Q30974,Руан,1913-01-01T00:00:00Z,1913
http://www.wikidata.org/entity/Q2297043,Société Neuchâteloise d’Automobiles,,,http://www.wikidata.org/entity/Q69507,Будри,1903-01-01T00:00:00Z,1903
http://www.wikidata.org/entity/Q1253995,Société Parisienne,,,http://www.wikidata.org/entity/Q90,Париж,1876-01-01T00:00:00Z,1876
http://www.wikidata.org/entity/Q787727,Société de Montage Automobile,,,,,,
http://www.wikidata.org/entity/Q787702,Société des Automobiles Pilain,,,http://www.wikidata.org/entity/Q456,Лион,1902-01-01T00:00:00Z,1902
http://www.wikidata.org/entity/Q2297136,Société l’Énergie,,,http://www.wikidata.org/entity/Q90,Париж,1899-01-01T00:00:00Z,1899
http://www.wikidata.org/entity/Q1164594,Sofasa,http://www.wikidata.org/entity/Q739,Колумбия,http://www.wikidata.org/entity/Q1447266,Энвигадо,1969-01-01T00:00:00Z,1969
http://www.wikidata.org/entity/Q2297423,Sofia,http://www.wikidata.org/entity/Q121932,Народная Республика Болгария,,,,
http://www.wikidata.org/entity/Q2297492,Sofravel vehicles,,,http://www.wikidata.org/entity/Q238366,Анноне,1948-01-01T00:00:00Z,1948
http://www.wikidata.org/entity/Q1555238,Solidor,http://www.wikidata.org/entity/Q183,Германия,http://www.wikidata.org/entity/Q64,Берлин,1905-01-01T00:00:00Z,1905
http://www.wikidata.org/entity/Q1968330,Solo,http://www.wikidata.org/entity/Q183,Германия,,,,
http://www.wikidata.org/entity/Q2299120,Solo Kleinmotoren,http://www.wikidata.org/entity/Q183,Германия,http://www.wikidata.org/entity/Q4019,Зиндельфинген,1948-02-10T00:00:00Z,1948
http://www.wikidata.org/entity/Q2299150,Solomobil vehicles,http://www.wikidata.org/entity/Q183,Германия,http://www.wikidata.org/entity/Q64,Берлин,,
http://www.wikidata.org/entity/Q2299283,Solon AB,http://www.wikidata.org/entity/Q34,Швеция,,,,
http://www.wikidata.org/entity/Q1852268,Somaca,http://www.wikidata.org/entity/Q1028,Марокко,http://www.wikidata.org/entity/Q7903,Касабланка,1959-01-01T00:00:00Z,1959
http://www.wikidata.org/entity/Q4503340,Sommaire,http://www.wikidata.org/entity/Q142,Франция,,,,
http://www.wikidata.org/entity/Q2300895,Soncin,,,http://www.wikidata.org/entity/Q457,Пуасси,1899-01-01T00:00:00Z,1899
http://www.wikidata.org/entity/Q54709337,Sono Motors,http://www.wikidata.org/entity/Q183,Германия,http://www.wikidata.org/entity/Q980,Бавария,2016-01-01T00:00:00Z,2016
http://www.wikidata.org/entity/Q1265289,Soriano-Pedroso,,,http://www.wikidata.org/entity/Q132790,Биарриц,1919-01-01T00:00:00Z,1919
http://www.wikidata.org/entity/Q7564456,Soules,,,http://www.wikidata.org/entity/Q184587,Гранд-Рапидс,1905-01-01T00:00:00Z,1905
http://www.wikidata.org/entity/Q31837309,Southeastern Replicars,,,http://www.wikidata.org/entity/Q244146,Клируотер,1978-01-01T00:00:00Z,1978
http://www.wikidata.org/entity/Q2304687,Southern Cross,http://www.wikidata.org/entity/Q408,Австралия,,,,
http://www.wikidata.org/entity/Q2097157,Southey,http://www.wikidata.org/entity/Q145,Великобритания,,,,
http://www.wikidata.org/entity/Q15286504,Sovra vehicles,http://www.wikidata.org/entity/Q142,Франция,http://www.wikidata.org/entity/Q1166812,Corbeilles,1968-01-01T00:00:00Z,1968
http://www.wikidata.org/entity/Q4462067,Soyer motorcycles,http://www.wikidata.org/entity/Q142,Франция,http://www.wikidata.org/entity/Q166640,Леваллуа-Перре,,
http://www.wikidata.org/entity/Q2878027,Spa-JAP,http://www.wikidata.org/entity/Q145,Великобритания,,,,
http://www.wikidata.org/entity/Q2680019,Spark,http://www.wikidata.org/entity/Q145,Великобритания,,,,
http://www.wikidata.org/entity/Q30592189,Spark Racing Technology,http://www.wikidata.org/entity/Q142,Франция,http://www.wikidata.org/entity/Q1067596,Tigery,2012-01-01T00:00:00Z,2012
http://www.wikidata.org/entity/Q848266,Sparta B.V.,http://www.wikidata.org/entity/Q55,Нидерланды,http://www.wikidata.org/entity/Q101918,Апелдорн,1917-01-01T00:00:00Z,1917
http://www.wikidata.org/entity/Q2260862,Spartan,http://www.wikidata.org/entity/Q145,Великобритания,,,,
http://www.wikidata.org/entity/Q14368457,Sparton,http://www.wikidata.org/entity/Q145,Великобритания,,,,
http://www.wikidata.org/entity/Q7574126,Spaulding,http://www.wikidata.org/entity/Q30,США,,,,
http://www.wikidata.org/entity/Q61826444,Spaulding Automobile & Motor Company,,,,,,
http://www.wikidata.org/entity/Q24062055,Spaulding Manufacturing Company,http://www.wikidata.org/entity/Q30,США,,,,
http://www.wikidata.org/entity/Q22672037,Specframe Vehicle Company,http://www.wikidata.org/entity/Q145,Великобритания,http://www.wikidata.org/entity/Q184090,Престон,1983-01-01T00:00:00Z,1983
http://www.wikidata.org/entity/Q1751993,Special Vehicle Team,,,http://www.wikidata.org/entity/Q430464,Дирборн,1992-01-01T00:00:00Z,1992
http://www.wikidata.org/entity/Q96406175,Speedex,,,,,,
http://www.wikidata.org/entity/Q19309297,Speedex Castings & Accessories,http://www.wikidata.org/entity/Q145,Великобритания,http://www.wikidata.org/entity/Q203889,Лутон,1958-01-01T00:00:00Z,1958
http://www.wikidata.org/entity/Q61826510,Speedway vehicles,,,,,,
http://www.wikidata.org/entity/Q43004669,Sperry Engineering Company,,,http://www.wikidata.org/entity/Q37320,Кливленд,1898-01-01T00:00:00Z,1898
http://www.wikidata.org/entity/Q7576446,Spex Design Corporation,,,http://www.wikidata.org/entity/Q340,Монреаль,1981-01-01T00:00:00Z,1981
http://www.wikidata.org/entity/Q2258702,Spiess,http://www.wikidata.org/entity/Q183,Германия,,,,
http://www.wikidata.org/entity/Q1924627,Spijkstaal,http://www.wikidata.org/entity/Q55,Нидерланды,,,1938-01-01T00:00:00Z,1938
http://www.wikidata.org/entity/Q1311237,Spinell vehicles,http://www.wikidata.org/entity/Q183,Германия,http://www.wikidata.org/entity/Q64,Берлин,,
http://www.wikidata.org/entity/Q22672042,Spirit,http://www.wikidata.org/entity/Q145,Великобритания,,,,
http://www.wikidata.org/entity/Q1820166,Spondon,http://www.wikidata.org/entity/Q145,Великобритания,,,,
http://www.wikidata.org/entity/Q22672044,Sports Car Services,http://www.wikidata.org/entity/Q145,Великобритания,http://www.wikidata.org/entity/Q172438,Питерборо,1985-01-01T00:00:00Z,1985
http://www.wikidata.org/entity/Q22672046,Sports Power Drive,http://www.wikidata.org/entity/Q145,Великобритания,,,1999-01-01T00:00:00Z,1999
http://www.wikidata.org/entity/Q2907102,Springfield,http://www.wikidata.org/entity/Q145,Великобритания,,,,
http://www.wikidata.org/entity/Q2313958,Springfield Automobile Company,,,,,,
http://www.wikidata.org/entity/Q16857005,Springfield Cycle Company,http://www.wikidata.org/entity/Q145,Великобритания,,,,
http://www.wikidata.org/entity/Q517595,Springuel,,,http://www.wikidata.org/entity/Q207095,Юи,1907-01-01T00:00:00Z,1907
http://www.wikidata.org/entity/Q1975882,Sprite,http://www.wikidata.org/entity/Q145,Великобритания,http://www.wikidata.org/entity/Q612260,Хейлсовен,1964-01-01T00:00:00Z,1964
http://www.wikidata.org/entity/Q1975882,Sprite,http://www.wikidata.org/entity/Q145,Великобритания,http://www.wikidata.org/entity/Q1018565,Сметик,1964-01-01T00:00:00Z,1964
http://www.wikidata.org/entity/Q61826772,Spurr Automobile Company,http://www.wikidata.org/entity/Q30,США,,,,
http://www.wikidata.org/entity/Q22693984,Spyder 550 Motors,http://www.wikidata.org/entity/Q145,Великобритания,http://www.wikidata.org/entity/Q26888,Кройдон,2006-01-01T00:00:00Z,2006
http://www.wikidata.org/entity/Q22672048,Spydercars,http://www.wikidata.org/entity/Q145,Великобритания,,,1970-01-01T00:00:00Z,1970
http://www.wikidata.org/entity/Q257815,Spyker,http://www.wikidata.org/entity/Q55,Нидерланды,http://www.wikidata.org/entity/Q727,Амстердам,1880-01-01T00:00:00Z,1880
http://www.wikidata.org/entity/Q257815,Spyker,http://www.wikidata.org/entity/Q55,Нидерланды,http://www.wikidata.org/entity/Q9934,Хилверсюм,1880-01-01T00:00:00Z,1880
http://www.wikidata.org/entity/Q795235,Spyker N.V.,,,http://www.wikidata.org/entity/Q184454,Зеволде,1999-01-01T00:00:00Z,1999
http://www.wikidata.org/entity/Q1626052,Squire Car Manufacturing Company,http://www.wikidata.org/entity/Q145,Великобритания,,,1934-01-01T00:00:00Z,1934
